pid,night_number,condition,episode_index,train_index,disruptive_took_place,disruptive_start_epoch_sec,first_induction_epoch_sec,train_end_epoch_sec,train_duration_sec,induction_cues_count
429952943496,3,3,0,0,True,14521,14641,14718,,26
429952943496,3,3,8,0,True,15777,15897,15956,,20
429952943496,3,3,9,0,True,18254,18374,18379,,2
429952943496,3,3,9,1,True,18679,18799,18801,,1
429952943496,3,3,9,2,True,19101,19221,19239,,6
429952943496,7,4,2,0,False,14957,15077,15078,121,1
429952943496,7,4,5,0,False,16982,17102,17104,122,1
429952943496,7,4,8,0,False,19553,19673,19675,122,1
429952943496,7,4,9,0,False,20095,20215,20236,141,6
429952943496,7,4,10,0,False,20443,20563,20585,142,6
429952943496,4,3,0,0,True,14521,14641,14718,,26
429952943496,4,3,8,0,True,15777,15897,15956,,20
429952943496,4,3,9,0,True,18254,18374,18379,,2
429952943496,4,3,9,1,True,18679,18799,18801,,1
429952943496,4,3,9,2,True,19101,19221,19239,,6
429952943496,8,4,2,0,False,14957,15077,15078,121,1
429952943496,8,4,5,0,False,16982,17102,17104,122,1
429952943496,8,4,8,0,False,19553,19673,19675,122,1
429952943496,8,4,9,0,False,20095,20215,20236,141,6
429952943496,8,4,10,0,False,20443,20563,20585,142,6
429952943496,9,4,2,0,False,14957,15077,15078,121,1
429952943496,9,4,5,0,False,16982,17102,17104,122,1
429952943496,9,4,8,0,False,19553,19673,19675,122,1
429952943496,9,4,9,0,False,20095,20215,20236,141,6
429952943496,9,4,10,0,False,20443,20563,20585,142,6
429952943496,11,7,1,0,True,15878,15998,15999,121,1
429952943496,11,7,2,0,True,16494,16614,16615,121,1
429952943496,11,7,4,0,True,17608,17728,17739,131,4
429952943496,11,7,9,0,True,24377,24497,24498,121,1
439442713976,2,4,0,0,False,16790,16910,16911,121,1
439442713976,2,4,2,0,False,22334,22454,22495,161,9
439442713976,2,4,4,0,False,24517,24637,24644,127,2
439442713976,2,4,5,0,False,25245,25365,25397,152,7
439442713976,2,4,5,1,False,25697,25817,25847,150,6
439442713976,4,3,8,0,True,17770,17890,17892,,1
439442713976,4,3,8,1,True,18192,18312,18314,,1
439442713976,4,3,8,2,True,18614,18734,18752,,6
439442713976,4,3,17,0,True,25740,25860,25865,,2
439442713976,4,3,17,1,True,26165,26285,26287,,1
439442713976,3,1,0,0,True,14521,14641,14667,146,9
439442713976,3,1,2,0,True,15234,15354,15441,207,29
439442713976,3,1,2,1,True,15441,15561,15635,194,25
439442713976,3,1,3,0,True,16118,16238,16243,125,2
439442713976,3,1,4,0,True,16781,16901,16988,207,29
449582833316,2,4,0,0,False,14598,14718,14805,207,29
449582833316,2,4,0,1,False,14805,14925,15012,207,29
449582833316,2,4,0,2,False,15012,15132,15219,207,29
449582833316,2,4,4,0,False,16573,16693,16698,125,2
449582833316,2,4,8,0,False,17961,18081,18168,207,29
449582833316,5,3,2,0,True,23332,23452,23484,,11
449582833316,5,3,2,1,True,23784,23904,23905,,1
449582833316,6,3,2,0,True,23332,23452,23484,,11
449582833316,6,3,2,1,True,23784,23904,23905,,1
449582833316,7,3,2,0,True,23332,23452,23484,,11
449582833316,7,3,2,1,True,23784,23904,23905,,1
449582833316,3,4,0,0,False,14598,14718,14805,207,29
449582833316,3,4,0,1,False,14805,14925,15012,207,29
449582833316,3,4,0,2,False,15012,15132,15219,207,29
449582833316,3,4,4,0,False,16573,16693,16698,125,2
449582833316,3,4,8,0,False,17961,18081,18168,207,29
449582833316,4,4,0,0,False,14598,14718,14805,207,29
449582833316,4,4,0,1,False,14805,14925,15012,207,29
449582833316,4,4,0,2,False,15012,15132,15219,207,29
449582833316,4,4,4,0,False,16573,16693,16698,125,2
449582833316,4,4,8,0,False,17961,18081,18168,207,29
449582833316,10,5,33,0,False,19673,19793,19794,121,1
449582833316,10,5,57,0,False,24715,24835,24893,178,20
449582833316,10,5,62,0,False,25367,25487,25489,122,1
449582833316,10,5,68,0,False,26085,26205,26292,207,29
449582833316,10,5,68,1,False,26292,26412,26499,207,29
449582833316,11,2,13,0,True,21186,21306,21389,203,28
449582833316,11,2,13,1,True,21689,21809,21817,128,3
449582833316,11,2,14,0,True,22602,22722,22809,207,29
449582833316,11,2,14,1,True,22809,22929,23016,207,29
449582833316,11,2,14,2,True,23016,23136,23174,158,13
459282513106,1,6,0,0,True,15853,15972,15993,140,5
469412693116,1,3,1,0,True,18050,18170,18171,,1
469412693116,1,3,2,0,True,19702,19822,19854,,11
469412693116,1,3,3,0,True,20455,20575,20576,,1
469412693116,1,3,4,0,True,20787,20907,20960,,18
469412693116,1,3,4,1,True,21260,21380,21388,,3
489412463416,2,1,0,0,True,16947,17067,17154,207,29
489412463416,2,1,0,1,True,17154,17274,17361,207,29
489412463416,2,1,0,2,True,17361,17481,17568,207,29
489412463416,2,1,2,0,True,20917,21037,21120,203,28
489412463416,2,1,2,1,True,21420,21540,21572,152,11
489412463416,1,1,0,0,True,16167,16287,16288,121,1
489412463416,1,1,1,0,True,19639,19759,19760,121,1
489412463416,1,1,2,0,True,20137,20257,20340,203,28
489412463416,1,1,3,0,True,20947,21067,21068,121,1
489412463416,1,1,4,0,True,21402,21522,21584,182,21
519312273626,6,4,0,0,False,14813,14930,15047,234,29
519312273626,6,4,0,1,False,15047,15164,15179,132,4
519312273626,6,4,0,2,False,15473,15590,15601,128,3
519312273626,6,4,1,0,False,16024,16141,16216,192,19
519312273626,6,4,1,1,False,16510,16627,16700,190,18
519312273626,3,2,3,0,True,14667,14786,14791,124,2
519312273626,3,2,29,0,True,15540,15659,15735,195,26
519312273626,3,2,32,0,True,15885,16004,16091,206,29
519312273626,3,2,32,1,True,16091,16210,16297,206,29
519312273626,3,2,32,2,True,16297,16416,16417,120,1
519312273626,7,4,0,0,False,14813,14930,15047,234,29
519312273626,7,4,0,1,False,15047,15164,15179,132,4
519312273626,7,4,0,2,False,15473,15590,15601,128,3
519312273626,7,4,1,0,False,16024,16141,16216,192,19
519312273626,7,4,1,1,False,16510,16627,16700,190,18
519312273626,4,2,3,0,True,14667,14786,14791,124,2
519312273626,4,2,29,0,True,15540,15659,15735,195,26
519312273626,4,2,32,0,True,15885,16004,16091,206,29
519312273626,4,2,32,1,True,16091,16210,16297,206,29
519312273626,4,2,32,2,True,16297,16416,16417,120,1
519312273626,8,4,0,0,False,14813,14930,15047,234,29
519312273626,8,4,0,1,False,15047,15164,15179,132,4
519312273626,8,4,0,2,False,15473,15590,15601,128,3
519312273626,8,4,1,0,False,16024,16141,16216,192,19
519312273626,8,4,1,1,False,16510,16627,16700,190,18
519312273626,5,2,3,0,True,14667,14786,14791,124,2
519312273626,5,2,29,0,True,15540,15659,15735,195,26
519312273626,5,2,32,0,True,15885,16004,16091,206,29
519312273626,5,2,32,1,True,16091,16210,16297,206,29
519312273626,5,2,32,2,True,16297,16416,16417,120,1
519712933526,2,6,5,0,True,26788,26908,26909,121,1
519712933526,2,6,6,0,True,27235,27355,27384,149,10
519712933526,2,6,6,1,True,27684,27804,27805,121,1
539822283526,2,7,0,0,True,14521,14640,14642,121,1
539822283526,2,7,0,1,True,14941,15061,15062,121,1
539822283526,2,7,4,0,True,16532,16651,16663,131,4
539822283526,2,7,5,0,True,17088,17207,17295,207,29
539822283526,2,7,5,1,True,17295,17414,17502,207,29
539822283526,3,7,0,0,True,14521,14640,14642,121,1
539822283526,3,7,0,1,True,14941,15061,15062,121,1
539822283526,3,7,4,0,True,16532,16651,16663,131,4
539822283526,3,7,5,0,True,17088,17207,17295,207,29
539822283526,3,7,5,1,True,17295,17414,17502,207,29
539822283526,6,2,1,0,True,14640,14759,14760,120,1
539822283526,6,2,2,0,True,15191,15310,15311,120,1
539822283526,6,2,5,0,True,16172,16291,16362,190,24
539822283526,6,2,6,0,True,16899,17018,17029,130,4
539822283526,6,2,7,0,True,17965,18084,18171,206,29
539822283526,5,1,0,0,True,14521,14640,14687,166,16
539822283526,5,1,1,0,True,15189,15308,15340,151,11
539822283526,5,1,2,0,True,15933,16052,16099,166,16
539822283526,5,1,8,0,True,19468,19587,19610,142,8
539822283526,5,1,9,0,True,20257,20376,20377,120,1
539822283526,7,3,0,0,True,14728,14845,14846,,1
539822283526,7,3,8,0,True,15199,15316,15321,,2
539822283526,7,3,8,1,True,15615,15732,15746,,5
539822283526,7,3,8,2,True,16040,16157,16175,,6
539822283526,7,3,9,0,True,19902,20019,20106,,29
539822283526,4,7,0,0,True,14521,14640,14642,121,1
539822283526,4,7,0,1,True,14941,15061,15062,121,1
539822283526,4,7,4,0,True,16532,16651,16663,131,4
539822283526,4,7,5,0,True,17088,17207,17295,207,29
539822283526,4,7,5,1,True,17295,17414,17502,207,29
539822283526,8,3,0,0,True,14804,14923,14924,,1
539822283526,8,3,10,0,True,17895,18014,18101,,29
539822283526,8,3,10,1,True,18101,18220,18221,,1
539822283526,8,3,11,0,True,19363,19482,19569,,29
539822283526,8,3,11,1,True,19569,19688,19689,,1
559112503106,2,1,0,0,True,16304,16424,16450,146,9
559112503106,2,1,1,0,True,16870,16990,16991,121,1
559112503106,2,1,2,0,True,18480,18600,18601,121,1
559112503106,2,1,4,0,True,19920,20040,20041,121,1
559112503106,2,1,5,0,True,20417,20537,20538,121,1
559152833836,5,7,0,0,True,20010,20130,20141,131,4
559152833836,5,7,0,1,True,20441,20561,20578,137,6
559152833836,5,7,1,0,True,23556,23676,23677,121,1
559152833836,5,7,2,0,True,24617,24737,24742,125,2
559152833836,3,2,0,0,True,14521,14641,14661,140,7
559152833836,3,2,0,1,True,14961,15081,15086,125,2
559152833836,3,2,1,0,True,17070,17190,17264,194,25
559472613156,4,5,4,0,False,16038,16157,16158,120,1
559472613156,4,5,10,0,False,18447,18566,18654,207,29
559472613156,4,5,10,1,False,18654,18773,18820,166,16
559472613156,4,5,11,0,False,19240,19359,19442,202,28
559472613156,4,5,49,0,False,21396,21515,21602,206,29
579402583286,4,3,6,0,True,15720,15839,15862,,8
579402583286,4,3,9,0,True,16773,16892,16895,,1
579402583286,4,3,14,0,True,19093,19212,19213,,1
579402583286,4,3,18,0,True,20201,20320,20321,,1
579402583286,4,3,20,0,True,21586,21705,21792,,29
579402583286,2,2,36,0,True,17069,17188,17189,120,1
579402583286,2,2,37,0,True,17847,17966,17967,120,1
579402583286,2,2,41,0,True,19124,19243,19287,163,15
579402583286,2,2,41,1,True,19585,19705,19747,162,14
579402583286,2,2,41,2,True,19747,19866,19953,206,29
579402583286,3,6,1,0,True,14632,,14695,63,0
579562183996,7,2,0,0,True,19417,19537,19538,121,1
579562183996,7,2,1,0,True,19899,20019,20020,121,1
579562183996,7,2,4,0,True,20373,20493,20494,121,1
579562183996,7,2,5,0,True,20642,20762,20763,121,1
579562183996,16,1,0,0,True,14521,14641,14642,121,1
579562183996,46,2,0,0,True,14521,14641,14646,125,2
579562183996,46,2,0,1,True,14946,15066,15084,138,6
579562183996,46,2,0,2,True,15084,15204,15291,207,29
579562183996,46,2,1,0,True,18435,18555,18634,199,27
579562183996,46,2,13,0,True,20409,20529,20530,121,1
579562183996,15,6,2,0,True,15083,15203,15204,121,1
579562183996,15,6,3,0,True,15828,15948,15949,121,1
579562183996,15,6,4,0,True,16681,16801,16802,121,1
579562183996,15,6,5,0,True,18110,18230,18231,121,1
579562183996,15,6,6,0,True,18726,18846,18847,121,1
579562183996,42,4,0,0,False,14521,14641,14683,162,11
579562183996,42,4,1,0,False,15646,15766,15812,166,12
579562183996,42,4,3,0,False,16809,16929,16971,162,11
579562183996,42,4,4,0,False,18107,18227,18285,178,15
579562183996,42,4,4,1,False,18585,18705,18731,146,7
579562183996,48,1,0,0,True,15508,15628,15629,121,1
579562183996,48,1,1,0,True,15991,16111,16185,194,25
579562183996,48,1,2,0,True,16605,16725,16765,160,14
579562183996,48,1,3,0,True,17783,17903,17908,125,2
579562183996,48,1,3,1,True,18208,18328,18346,138,6
579562183996,36,1,4,0,True,19097,19217,19219,122,1
579562183996,36,1,5,0,True,21732,21852,21853,121,1
579562183996,36,1,6,0,True,22246,22366,22392,146,9
579562183996,36,1,6,1,True,22692,22812,22836,144,8
579562183996,36,1,6,2,True,22836,22956,23000,164,15
579562183996,22,2,1,0,True,15603,15723,15724,121,1
579562183996,22,2,3,0,True,19264,19384,19385,121,1
579562183996,22,2,5,0,True,23003,23123,23124,121,1
579562183996,8,3,0,0,True,16694,16814,16870,,19
579562183996,44,2,0,0,True,14521,14641,14691,170,17
579562183996,44,2,1,0,True,15411,15531,15560,149,10
579562183996,32,5,3,0,False,16575,16695,16782,207,29
579562183996,32,5,3,1,False,16782,16902,16989,207,29
579562183996,32,5,3,2,False,16989,17109,17196,207,29
579562183996,32,5,4,0,False,21930,22050,22137,207,29
579562183996,32,5,4,1,False,22137,22257,22344,207,29
579562183996,23,2,1,0,True,15603,15723,15724,121,1
579562183996,23,2,3,0,True,19264,19384,19385,121,1
579562183996,23,2,5,0,True,23003,23123,23124,121,1
579562183996,18,6,2,0,True,15238,15358,15445,207,29
579562183996,18,6,2,1,True,15445,15565,15566,121,1
579562183996,18,6,4,0,True,16368,16488,16489,121,1
579562183996,18,6,6,0,True,18182,18302,18303,121,1
579562183996,18,6,9,0,True,21040,21160,21161,121,1
579562183996,27,5,0,0,False,14521,14641,14728,207,29
579562183996,27,5,0,1,False,14728,14848,14853,125,2
579562183996,27,5,5,0,False,15361,15481,15482,121,1
579562183996,27,5,6,0,False,23305,23425,23426,121,1
579562183996,27,5,7,0,False,24226,24346,24429,203,28
579562183996,19,6,2,0,True,15238,15358,15445,207,29
579562183996,19,6,2,1,True,15445,15565,15566,121,1
579562183996,19,6,4,0,True,16368,16488,16489,121,1
579562183996,19,6,6,0,True,18182,18302,18303,121,1
579562183996,19,6,9,0,True,21040,21160,21161,121,1
579562183996,38,3,0,0,True,17852,17972,17977,,2
579562183996,38,3,0,1,True,18277,18397,18399,,1
579562183996,38,3,1,0,True,18954,19074,19076,,1
579562183996,38,3,1,1,True,19376,19496,19501,,2
579562183996,38,3,1,2,True,19801,19921,19923,,1
579562183996,10,4,5,0,False,15632,15752,15763,131,4
579562183996,10,4,6,0,False,16183,16303,16304,121,1
579562183996,10,4,10,0,False,18286,18406,18411,125,2
579562183996,10,4,11,0,False,18993,19113,19142,149,10
579562183996,10,4,11,1,False,19442,19562,19563,121,1
579562183996,30,7,0,0,True,26317,26437,26524,207,29
579562183996,30,7,0,1,True,26524,26644,26731,207,29
579562183996,30,7,0,2,True,26731,26851,26938,207,29
579562183996,21,1,0,0,True,16450,16570,16571,121,1
579562183996,21,1,1,0,True,18104,18224,18247,143,8
579562183996,21,1,2,0,True,19972,20092,20179,207,29
579562183996,21,1,2,1,True,20179,20299,20386,207,29
579562183996,21,1,2,2,True,20386,20506,20593,207,29
579562183996,25,4,0,0,False,14521,14641,14655,134,4
579562183996,25,4,0,1,False,14955,15075,15089,134,4
579562183996,25,4,3,0,False,18037,18157,18167,130,3
579562183996,25,4,3,1,False,18467,18587,18601,134,4
579562183996,25,4,3,2,False,18901,19021,19039,138,5
579562183996,3,,0,0,True,16332,16452,16539,207,29
579562183996,24,2,1,0,True,15603,15723,15724,121,1
579562183996,24,2,3,0,True,19264,19384,19385,121,1
579562183996,24,2,5,0,True,23003,23123,23124,121,1
579562183996,20,6,2,0,True,15238,15358,15445,207,29
579562183996,20,6,2,1,True,15445,15565,15566,121,1
579562183996,20,6,4,0,True,16368,16488,16489,121,1
579562183996,20,6,6,0,True,18182,18302,18303,121,1
579562183996,20,6,9,0,True,21040,21160,21161,121,1
579562183996,41,6,0,0,True,14521,14641,14728,207,29
579562183996,41,6,0,1,True,14728,14848,14849,121,1
579562183996,41,6,8,0,True,16324,16444,16509,185,22
579562183996,41,6,8,1,True,16809,16929,16946,137,6
579562183996,41,6,8,2,True,17246,17366,17371,125,2
579562183996,28,7,8,0,True,15325,15445,15461,136,6
579562183996,28,7,13,0,True,24111,24231,24232,121,1
579562183996,28,7,14,0,True,24642,24762,24849,207,29
579562183996,28,7,14,1,True,24849,24969,24970,121,1
579562183996,28,7,15,0,True,25339,25459,25460,121,1
579562183996,29,2,0,0,True,14521,14641,14642,121,1
579562183996,29,2,3,0,True,14953,15073,15074,121,1
579562183996,29,2,5,0,True,15374,15494,15495,121,1
579562183996,29,2,7,0,True,15781,15901,15912,131,4
609382353906,1,5,5,0,False,19345,19465,19466,121,1
609382353906,1,5,7,0,False,19840,19960,19968,128,3
609382353906,1,5,7,1,False,20268,20388,20389,121,1
609382353906,7,4,0,0,False,15192,15312,15399,207,29
609382353906,7,4,0,1,False,15399,15519,15530,131,4
609382353906,7,4,0,2,False,15830,15950,15968,138,6
609382353906,7,4,2,0,False,21060,21180,21239,179,20
609382353906,7,4,3,0,False,25142,25262,25263,121,1
609382353906,2,7,0,0,True,22669,22789,22860,191,24
629552623176,4,1,0,0,True,15615,15734,15811,196,26
629552623176,4,1,1,0,True,16231,16350,16351,120,1
629552623176,5,1,0,0,True,15615,15734,15811,196,26
629552623176,5,1,1,0,True,16231,16350,16351,120,1
629552623176,6,1,0,0,True,15615,15734,15811,196,26
629552623176,6,1,1,0,True,16231,16350,16351,120,1
639752983556,10,6,0,0,True,33439,33559,33560,121,1
639752983556,13,5,0,0,False,15775,15895,15896,121,1
639752983556,13,5,1,0,False,16944,17064,17065,121,1
639752983556,13,5,3,0,False,21532,21652,21660,128,3
639752983556,13,5,4,0,False,24638,24758,24769,131,4
639752983556,13,5,4,1,False,25069,25189,25207,138,6
639752983556,15,7,0,0,True,14521,14641,14642,121,1
639752983556,15,7,1,0,True,15481,15601,15688,207,29
639752983556,15,7,1,1,True,15688,15808,15891,203,28
639752983556,15,7,2,0,True,16518,16638,16661,143,8
639752983556,15,7,2,1,True,16961,17081,17102,141,7
639752983556,14,1,0,0,True,15496,15616,15650,154,12
639752983556,14,1,1,0,True,18666,18786,18787,121,1
639752983556,14,1,2,0,True,19271,19391,19478,207,29
639752983556,14,1,2,1,True,19478,19598,19675,197,26
639752983556,14,1,3,0,True,23206,23326,23413,207,29
639752983556,12,2,0,0,True,16146,16266,16353,207,29
639752983556,12,2,0,1,True,16353,16473,16499,146,9
639752983556,12,2,0,2,True,16799,16919,16943,144,8
639752983556,12,2,3,0,True,26358,26478,26537,179,20
639752983556,12,2,3,1,True,26837,26957,26959,122,1
639752983556,8,3,2,0,True,16716,16836,16923,,29
639752983556,8,3,2,1,True,16923,17043,17063,,7
639752983556,8,3,3,0,True,21317,21437,21439,,1
639752983556,8,3,4,0,True,22115,22235,22322,,29
639752983556,8,3,4,1,True,22322,22442,22495,,18
639752983556,7,4,1,0,False,17491,17611,17673,182,21
639752983556,7,4,2,0,False,18540,18660,18689,149,10
639752983556,7,4,3,0,False,19995,20115,20192,197,26
639752983556,7,4,3,1,False,20492,20612,20675,183,21
639752983556,7,4,3,2,False,20675,20795,20818,143,8
649352693886,6,3,3,0,True,14864,14984,15001,,6
649352693886,6,3,4,0,True,16406,16526,16540,,5
649352693886,6,3,4,1,True,16840,16960,16961,,1
649352693886,6,3,5,0,True,20128,20248,20271,,8
649352693886,5,7,0,0,True,14521,14641,14664,143,8
649352693886,5,7,0,1,True,14964,15084,15104,140,7
649352693886,5,7,0,2,True,15404,15524,15538,134,5
649352693886,5,7,1,0,True,17097,17217,17235,138,6
649352693886,5,7,4,0,True,17492,17612,17629,137,6
669392133326,1,5,1,0,False,17147,17266,17325,178,20
669392133326,1,5,1,1,False,17623,17743,17763,140,7
669392133326,1,5,7,0,False,22550,22669,22698,148,10
669392133326,1,5,7,1,False,22996,23116,23117,121,1
669392133326,1,5,9,0,False,24003,,24056,53,0
669392133326,2,5,1,0,False,17147,17266,17325,178,20
669392133326,2,5,1,1,False,17623,17743,17763,140,7
669392133326,2,5,7,0,False,22550,22669,22698,148,10
669392133326,2,5,7,1,False,22996,23116,23117,121,1
669392133326,2,5,9,0,False,24003,,24056,53,0
669392133326,3,5,1,0,False,17147,17266,17325,178,20
669392133326,3,5,1,1,False,17623,17743,17763,140,7
669392133326,3,5,7,0,False,22550,22669,22698,148,10
669392133326,3,5,7,1,False,22996,23116,23117,121,1
669392133326,3,5,9,0,False,24003,,24056,53,0
689222633176,1,1,18,0,True,17924,18043,18044,120,1
719202523406,2,6,2,0,True,16134,,16239,105,0
719202523406,3,2,0,0,True,16337,16457,16504,167,16
719202523406,3,2,0,1,True,16804,16924,16925,121,1
719202523406,3,2,1,0,True,18152,18272,18304,152,11
719202523406,3,2,2,0,True,20469,20589,20676,207,29
719202523406,3,2,2,1,True,20676,20796,20798,122,1
719602313796,5,6,0,0,True,18510,18627,18628,118,1
719602313796,5,6,2,0,True,19024,19141,19142,118,1
719602313796,4,2,0,0,True,14521,14638,14670,149,11
719602313796,4,2,1,0,True,15121,15238,15239,118,1
719602313796,8,7,1,0,True,14836,14955,14956,120,1
719602313796,8,7,5,0,True,15116,15235,15322,206,29
719602313796,8,7,5,1,True,15322,15441,15528,206,29
719602313796,8,7,5,2,True,15528,15647,15734,206,29
719602313796,8,7,9,0,True,20111,20230,20317,206,29
729422983146,1,6,0,0,True,14611,14731,14732,121,1
729422983146,1,6,1,0,True,15276,15396,15483,207,29
729422983146,1,6,1,1,True,15483,15603,15690,207,29
729422983146,1,6,1,2,True,15690,15810,15897,207,29
729422983146,1,6,2,0,True,18588,18708,18795,207,29
729422983146,2,4,0,0,False,14521,14641,14673,152,11
729422983146,2,4,0,1,False,14973,15093,15113,140,7
729422983146,2,4,1,0,False,17711,17831,17878,167,16
729422983146,2,4,1,1,False,18178,18298,18343,165,15
729422983146,2,4,1,2,False,18343,18463,18464,121,1
769362533216,1,7,0,0,True,15982,16102,16103,121,1
769362533216,1,7,1,0,True,17806,17926,18013,207,29
769362533216,1,7,1,1,True,18013,18133,18134,121,1
769362533216,1,7,2,0,True,18471,18591,18674,203,28
769762353206,1,7,1,0,True,14988,15107,15108,120,1
769762353206,1,7,33,0,True,20147,20266,20267,120,1
789652803586,2,4,0,0,False,16547,16667,16766,219,29
789652803586,2,4,0,1,False,16766,16886,16924,158,10
789652803586,3,4,0,0,False,16547,16667,16766,219,29
789652803586,3,4,0,1,False,16766,16886,16924,158,10
789652803586,4,4,0,0,False,16547,16667,16766,219,29
789652803586,4,4,0,1,False,16766,16886,16924,158,10
789652803586,5,6,0,0,True,14643,14763,14764,121,1
789652803586,5,6,2,0,True,23247,23367,23368,121,1
809312773786,7,4,2,0,False,16391,16510,16552,161,11
809312773786,7,4,3,0,False,17539,17658,17659,120,1
809312773786,7,4,4,0,False,18053,18172,18186,133,4
809312773786,7,4,4,1,False,18484,18604,18605,121,1
809312773786,7,4,5,0,False,18991,19110,19111,120,1
809312773786,2,3,7,0,True,14649,14768,14797,,10
809312773786,2,3,13,0,True,15338,15457,15525,,23
809312773786,5,6,1,0,True,19816,19935,19936,120,1
809312773786,5,6,4,0,True,21627,21746,21747,120,1
809312773786,5,6,5,0,True,22527,,22546,19,0
829182423846,1,4,0,0,False,14796,14915,14931,135,4
829182423846,1,4,0,1,False,15229,15349,15364,135,3
829182423846,1,4,0,2,False,15364,15483,15489,125,2
839602763696,1,5,0,0,False,16708,16827,16892,184,22
839602763696,1,5,2,0,False,18276,18395,18396,120,1
839602763696,1,5,3,0,False,18749,18868,18912,163,15
839602763696,1,5,4,0,False,19342,19461,19469,127,3
839602763696,1,5,4,1,False,19768,19888,19906,138,6
839812403536,2,1,0,0,True,17192,17311,17312,120,1
839812403536,2,1,3,0,True,22036,22155,22156,120,1
839812403536,2,1,4,0,True,22675,22794,22795,120,1
839812403536,2,1,9,0,True,25543,25662,25663,120,1
839812403536,2,1,10,0,True,25998,26117,26118,120,1
839812403536,10,1,0,0,True,14521,14640,14641,120,1
839812403536,10,1,1,0,True,15246,15365,15412,166,16
839812403536,10,1,1,1,True,15710,15830,15838,128,3
839812403536,10,1,2,0,True,16258,16377,16448,190,24
839812403536,10,1,2,1,True,16746,16866,16868,122,1
839812403536,1,3,3,0,True,25332,25451,25474,,8
839812403536,1,3,4,0,True,25898,26017,26021,,2
839812403536,1,3,7,0,True,26343,26462,26494,,11
839812403536,1,3,8,0,True,27873,27992,28030,,13
839812403536,7,6,0,0,True,16953,17070,17087,134,6
839812403536,7,6,0,1,True,17381,17498,17499,118,1
839812403536,7,6,1,0,True,17830,17947,18034,204,29
839812403536,7,6,1,1,True,18034,18151,18238,204,29
839812403536,7,6,1,2,True,18238,18355,18442,204,29
839812403536,8,6,0,0,True,16953,17070,17087,134,6
839812403536,8,6,0,1,True,17381,17498,17499,118,1
839812403536,8,6,1,0,True,17830,17947,18034,204,29
839812403536,8,6,1,1,True,18034,18151,18238,204,29
839812403536,8,6,1,2,True,18238,18355,18442,204,29
839812403536,9,6,0,0,True,16953,17070,17087,134,6
839812403536,9,6,0,1,True,17381,17498,17499,118,1
839812403536,9,6,1,0,True,17830,17947,18034,204,29
839812403536,9,6,1,1,True,18034,18151,18238,204,29
839812403536,9,6,1,2,True,18238,18355,18442,204,29
839812403536,3,1,0,0,True,17192,17311,17312,120,1
839812403536,3,1,3,0,True,22036,22155,22156,120,1
839812403536,3,1,4,0,True,22675,22794,22795,120,1
839812403536,3,1,9,0,True,25543,25662,25663,120,1
839812403536,3,1,10,0,True,25998,26117,26118,120,1
839812403536,4,1,0,0,True,17192,17311,17312,120,1
839812403536,4,1,3,0,True,22036,22155,22156,120,1
839812403536,4,1,4,0,True,22675,22794,22795,120,1
839812403536,4,1,9,0,True,25543,25662,25663,120,1
839812403536,4,1,10,0,True,25998,26117,26118,120,1
849472733126,2,1,0,0,True,14779,14899,14900,121,1
849472733126,2,1,1,0,True,15545,15665,15666,121,1
849472733126,1,7,0,0,True,15312,15432,15433,121,1
849692143376,2,2,0,0,True,16403,,16480,77,0
849952193866,2,7,0,0,True,14545,14664,14665,120,1
849952193866,2,7,0,1,True,14964,15084,15125,161,9
849952193866,2,7,1,0,True,15817,,15843,26,0
859972693426,1,6,5,0,True,17656,17776,17802,146,9
869212593686,3,5,2,0,False,14975,15094,15129,154,12
869212593686,3,5,4,0,False,15255,15374,15375,120,1
869212593686,3,5,8,0,False,15890,16009,16025,135,5
869212593686,3,5,11,0,False,16864,16983,16988,124,2
869212593686,3,5,24,0,False,17844,17963,17964,120,1
869822633666,5,1,1,0,True,17941,18061,18062,121,1
869822633666,5,1,2,0,True,18409,18529,18530,121,1
869822633666,5,1,3,0,True,20149,20269,20270,121,1
869822633666,5,1,6,0,True,24522,24642,24729,207,29
869822633666,5,1,6,1,True,24729,24849,24936,207,29
869822633666,3,5,0,0,False,15218,15338,15339,121,1
869822633666,3,5,1,0,False,17225,17345,17432,207,29
869822633666,3,5,1,1,False,17432,17552,17553,121,1
869822633666,3,5,2,0,False,17973,18093,18180,207,29
869822633666,3,5,2,1,False,18180,18300,18301,121,1
869822633666,1,4,2,0,False,21317,21437,21438,121,1
869822633666,1,4,3,0,False,23059,23179,23321,262,29
869822633666,1,4,3,1,False,23321,23441,23471,150,7
869982223106,1,1,0,0,True,16114,16234,16321,207,29
869982223106,1,1,0,1,True,16321,16441,16528,207,29
869982223106,1,1,0,2,True,16528,16648,16649,121,1
869982223106,1,1,1,0,True,17019,17139,17226,207,29
869982223106,1,1,1,1,True,17226,17346,17396,170,17
899352433976,2,7,2,0,True,16396,16516,16517,121,1
899352433976,15,3,1,0,True,18742,18862,18863,,1
899352433976,15,3,11,0,True,27311,27431,27432,,1
899352433976,15,3,12,0,True,27825,27945,28032,,29
899352433976,15,3,12,1,True,28032,28152,28153,,1
899352433976,15,3,13,0,True,28546,28666,28667,,1
899352433976,16,6,0,0,True,15590,15710,15797,207,29
899352433976,16,6,0,1,True,15797,15917,16004,207,29
899352433976,16,6,0,2,True,16004,16124,16207,203,28
899352433976,16,6,1,0,True,19075,19195,19282,207,29
